x,y,phi,u,v,cp
0.45,0.025,0.44695483162476757,1.060601007687221,0.009250391021861464,-0.1249600672412059
0.45,0.0875,0.44749552793341824,1.0498161269798525,0.0077624348983379825,-0.10217415586252865
0.45,0.16562499999999997,0.44804642403234635,1.03886992204564,0.006085901321011359,-0.07928775312600345
0.45,0.2632812499999999,0.44856531527500226,1.028602812339324,0.004388305064365898,-0.058043002773704666
0.45,0.38535156249999986,0.4490106512193408,1.019817158652275,0.0028853950301015894,-0.040035362586079426
0.45,0.5379394531249998,0.44935781268927577,1.0129692936907861,0.0017346291065555618,-0.026109798898547476
0.45,0.7286743164062497,0.4496061888612094,1.0080525684734734,0.0009664923081690606,-0.016170914913348433
0.45,0.9670928955078121,0.44977258619036303,1.0047316341854575,0.0005098381623142505,-0.009485916667931749
0.45,1.265116119384765,0.4498796873642285,1.0025600606401073,0.0002628008408693804,-0.005126744254977611
0.45,1.6376451492309565,0.44994880788648833,1.0011159421478568,0.00014353856553726726,-0.0022331502259107516
0.45,2.1033064365386958,0.45,1,0,0
0.5,-0.025,0.5000148363646452,1.0711991468709454,-0.0000005242573930530625,-0.1474676122573162
0.5,0.025,0.5000148101517755,1.0611991696733076,-0.0000008476580810107888,-0.12614367771603607
0.5,0.0875,0.500014741003111,1.0503838623721142,-0.000001439333326105599,-0.10330625833383222
0.5,0.16562499999999997,0.5000146077455265,1.0393632788286835,-0.0000020949456938978995,-0.08027602538190037
0.5,0.2632812499999999,0.5000143727509383,1.0289807604420778,-0.000002866533411886648,-0.058801405368173576
0.5,0.38535156249999986,0.5000139778919936,1.0200661550960406,-0.000003779087758933506,-0.040534960786700935
0.5,0.5379394531249998,0.500013334793485,1.0131100812204403,-0.000004851190499741483,-0.026392036694021348
0.5,0.7286743164062497,0.5000123123679115,1.008122137100423,-0.000006083844250016331,-0.016310243348937048
0.5,0.9670928955078121,0.5000107238907822,1.0047624641811694,-0.000007439163962793022,-0.009547609482756902
0.5,1.265116119384765,0.5000083216893827,1.0025724618708989,-0.000008803263922201265,-0.005151541379372571
0.5,1.6376451492309565,0.500004820842319,1.0011201291692764,-0.000009928162151707543,-0.002241513126477246
0.5,2.1033064365386958,0.5,1,0,0
0.55,-0.025,0.5535747736305534,1.0705993812922379,-0.01000050076910064,-0.1462830452389552
0.55,0.025,0.5530747485920984,1.0605994052439907,-0.009252084088210804,-0.12495669946388199
0.55,0.0875,0.5525339141706297,1.0498145319130683,-0.007765309702283694,-0.10217085145062699
0.55,0.16562499999999997,0.5519827519152147,1.0388683413178192,-0.006090085554742728,-0.0792845197345009
0.55,0.2632812499999999,0.5514633913192101,1.0286012570292271,-0.004394030358845766,-0.058039853464900704
0.55,0.38535156249999986,0.5510172667289449,1.0198156461940446,-0.00289294293361632,-0.04003232134099388
0.55,0.5379394531249998,0.5506688208113198,1.0129678511613485,-0.0017443182861590896,-0.02610691013272315
0.55,0.7286743164062497,0.5504184025712517,1.0080512371932262,-0.0009786434439577477,-0.016168254549784544
0.55,0.9670928955078121,0.55024883260848,1.0047304756194633,-0.0005246962827477193,-0.009483603944702157
0.55,1.265116119384765,0.5501369335513184,1.00255916268611,-0.00028038352569854924,-0.005124953300795321
0.55,1.6376451492309565,0.550060820803416,1.001115422690151,-0.00016336809017711217,-0.0022321162372127556
0.55,2.1033064365386958,0.55,1,0,0
0.6000000000000001,-0.025,0.607074774493869,1.0687800517240555,-0.020000476353887464,-0.14269081801765737
0.6000000000000001,0.025,0.6060747506761747,1.0587800763833612,-0.018476269328453972,-0.12135662267465364
0.6000000000000001,0.0875,0.604996194194418,1.0480915947887484,-0.015454640347492447,-0.09873483697509222
0.6000000000000001,0.16562499999999997,0.6039014418773085,1.0373785751684252,-0.01207009132405688,-0.07629999532304321
0.6000000000000001,0.2632812499999999,0.6028744984538611,1.027467156436204,-0.008673959780854203,-0.0557639951333786
0.6000000000000001,0.38535156249999986,0.6019955425113982,1.0190719533102546,-0.0056957284597439085,-0.038540087346264684
0.6000000000000001,0.5379394531249998,0.6013101199096199,1.0125474939928372,-0.0034314836717336842,-0.025264202671363867
0.6000000000000001,0.7286743164062497,0.6008174360872343,1.0078423265622252,-0.0019255314656295307,-0.015749862881784038
0.6000000000000001,0.9670928955078121,0.6004837714527286,1.0046366070604975,-0.0010312360561181692,-0.009295775693831887
0.6000000000000001,1.265116119384765,0.6002642379579938,1.0025204601503892,-0.0005479190314466756,-0.005047573235413161
0.6000000000000001,1.6376451492309565,0.6001163631113342,1.001101900843421,-0.00031524816331797174,-0.0022051152537152507
0.6000000000000001,2.1033064365386958,0.6000000000000001,1,0,0
0.65,-0.025,0.6604527788029589,1.0656726153422516,-0.03000045145048924,-0.13655815017762762
0.65,0.025,0.6589527562304345,1.055672640277734,-0.02764182358626164,-0.11520879384213623
